17.91000 -36096.22471628
18.30800 -36099.73661204
18.70600 -36102.15561634
19.10400 -36103.68615644
19.50200 -36104.47563559
19.90000 -36104.67510419
20.29800 -36104.40161532
20.69600 -36103.74076111
21.09400 -36102.76529314
21.49200 -36101.53659600
21.89000 -36100.12556633
22.28800 -36098.56677720
